798, 10, 867
798, 26, 868
799, 11, 868
799, 28, 870
799, 31, 869
800, 24, 871
801, 42, 873
802, 34, 873
802, 43, 874
803, 33, 874
803, 44, 875
804, 32, 875
804, 46, 876
805, 23, 872
805, 31, 876
806, 22, 873
806, 43, 877
807, 22, 874
807, 34, 877
807, 44, 878
808, 22, 875
808, 33, 878
808, 46, 879
809, 22, 876
809, 32, 879
810, 20, 879
810, 51, 880
811, 20, 877
811, 44, 881
812, 11, 864
812, 21, 882
812, 51, 883
813, 11, 865
813, 34, 883
813, 50, 884
814, 18, 880
814, 50, 885
815, 11, 866
815, 21, 885
815, 33, 884
815, 53, 886
816, 12, 886
816, 52, 5
817, 12, 869
817, 28, 888
817, 32, 887
818, 12, 870
818, 31, 888
818, 43, 889
819, 13, 887
819, 28, 890
820, 13, 888
820, 32, 890
820, 43, 891
821, 13, 889
821, 31, 891
821, 44, 892
822, 34, 892
822, 46, 893
823, 33, 893
823, 41, 894
824, 28, 893
824, 34, 895
825, 10, 890
825, 43, 896
826, 10, 891
826, 32, 896
826, 44, 897
827, 10, 892
827, 31, 897
827, 46, 898
828, 10, 893
828, 34, 898
828, 41, 899
829, 10, 894
829, 33, 899
829, 40, 900
830, 10, 895
830, 28, 898
830, 31, 901
831, 18, 902
832, 11, 896
832, 44, 903
833, 11, 897
833, 32, 903
833, 46, 904
834, 22, 905
834, 31, 906
834, 43, 907
835, 20, 907
835, 44, 908
836, 11, 898
836, 21, 909
836, 31, 904
836, 41, 910
837, 11, 899
837, 34, 910
837, 40, 911
838, 34, 905
838, 43, 912
839, 33, 912
839, 44, 913
840, 22, 912
840, 34, 907
840, 44, 914
841, 22, 913
841, 33, 914
841, 46, 915
842, 20, 915
842, 41, 916
843, 11, 900
843, 21, 917
843, 33, 911
843, 42, 918
844, 11, 901
844, 28, 904
844, 32, 919
845, 13, 920
845, 26, 895
846, 12, 871
846, 26, 887
847, 11, 921
847, 26, 919
847, 51, 922
848, 24, 922
848, 50, 923
849, 23, 923
849, 53, 924
850, 22, 924
850, 52, 6
851, 12, 918
852, 42, 925
853, 22, 925
854, 22, 926
854, 41, 927
855, 20, 927
855, 40, 928
856, 40, 929
857, 10, 929
857, 42, 930
858, 18, 928
858, 42, 931
859, 11, 930
859, 21, 931
859, 43, 932
860, 12, 932
860, 44, 933
861, 13, 933
861, 46, 934
862, 34, 934
862, 51, 935
863, 33, 935
863, 50, 936
864, 10, 934
864, 51, 937
865, 10, 935
865, 34, 937
865, 50, 938
866, 10, 936
866, 33, 938
866, 53, 939
867, 26, 940
868, 10, 940
868, 28, 942
868, 31, 941
869, 11, 941
869, 28, 944
869, 32, 943
870, 11, 942
870, 21, 945
870, 31, 944
870, 43, 946
871, 11, 948
871, 26, 943
872, 24, 947
873, 23, 949
873, 43, 950
874, 34, 950
874, 44, 951
875, 33, 951
875, 46, 952
876, 32, 952
877, 22, 950
877, 44, 953
878, 22, 951
878, 34, 953
878, 46, 954
879, 22, 952
879, 33, 954
879, 51, 955
880, 20, 955
880, 50, 956
881, 20, 953
881, 46, 957
882, 18, 957
882, 51, 958
883, 11, 937
883, 21, 958
883, 50, 959
884, 11, 938
884, 34, 959
884, 53, 960
885, 18, 956
885, 53, 961
886, 11, 939
886, 21, 961
886, 33, 960
886, 52, 7
887, 12, 943
887, 28, 962
888, 12, 944
888, 32, 962
888, 43, 963
889, 12, 946
889, 31, 963
889, 44, 964
890, 13, 962
890, 43, 966
891, 13, 963
891, 32, 966
891, 44, 967
892, 13, 964
892, 31, 967
892, 46, 968
893, 34, 968
893, 41, 969
894, 33, 969
894, 40, 970
895, 13, 965
895, 28, 968
895, 31, 971
896, 10, 966
896, 44, 972
897, 10, 967
897, 32, 972
897, 46, 973
898, 10, 968
898, 31, 973
898, 41, 974
899, 10, 969
899, 34, 974
899, 40, 975
900, 10, 970
900, 33, 975
900, 42, 976
901, 10, 971
901, 28, 973
901, 32, 977
902, 20, 978
902, 43, 979
903, 11, 972
903, 46, 980
904, 11, 973
904, 32, 980
904, 41, 981
905, 31, 982
905, 43, 983
906, 22, 982
906, 32, 978
906, 43, 984
907, 22, 983
907, 31, 984
907, 44, 985
908, 20, 985
908, 46, 986
909, 18, 986
910, 11, 974
910, 31, 981
910, 40, 987
911, 11, 975
911, 34, 987
911, 42, 988
912, 34, 983
912, 44, 989
913, 33, 989
913, 46, 990
914, 22, 989
914, 34, 985
914, 46, 991
915, 22, 990
915, 33, 991
915, 41, 992
916, 20, 992
916, 40, 993
917, 18, 993
917, 42, 994
918, 11, 976
918, 21, 994
918, 33, 988
919, 11, 977
919, 28, 980
919, 51, 995
920, 12, 947
920, 26, 965
921, 10, 996
921, 26, 977
921, 51, 997
922, 11, 997
922, 26, 995
922, 50, 998
923, 24, 998
923, 53, 999
924, 23, 999
924, 52, 8
925, 23, 1000
926, 41, 1001
927, 22, 1001
927, 40, 1002
928, 20, 1002
928, 42, 1003
929, 42, 1004
930, 10, 1004
930, 43, 1005
931, 18, 1003
932, 11, 1005
932, 44, 1006
933, 12, 1006
933, 46, 1007
934, 13, 1007
934, 51, 1008
935, 34, 1008
935, 50, 1009
936, 33, 1009
936, 53, 1010
937, 10, 1008
937, 50, 1011
938, 10, 1009
938, 34, 1011
938, 53, 1012
939, 10, 1010
939, 33, 1012
939, 52, 9
940, 28, 1014
940, 31, 1013
941, 10, 1013
941, 28, 1016
941, 32, 1015
942, 10, 1014
942, 31, 1016
942, 43, 1017
943, 11, 1015
943, 28, 1020
943, 33, 1019
944, 11, 1016
944, 32, 1020
944, 43, 1021
945, 18, 1022
946, 11, 1017
946, 31, 1021
946, 44, 1023
947, 11, 1018
947, 26, 1024
948, 10, 1025
948, 26, 1015
949, 24, 1026
950, 44, 1028
951, 34, 1028
951, 46, 1029
952, 23, 1027
952, 33, 1029
952, 51, 1030
953, 22, 1028
953, 46, 1031
954, 22, 1029
954, 34, 1031
954, 51, 1032
955, 22, 1030
955, 33, 1032
955, 50, 1033
956, 20, 1033
956, 53, 1034
957, 20, 1031
957, 51, 1035
958, 18, 1035
958, 50, 1037
959, 11, 1011
959, 21, 1037
959, 31, 1036
959, 53, 1038
960, 11, 1012
960, 34, 1038
960, 52, 11
961, 18, 1034
961, 52, 10
962, 12, 1020
962, 43, 1039
963, 12, 1021
963, 32, 1039
963, 44, 1040
964, 12, 1023
964, 31, 1040
964, 46, 1041
965, 12, 1024
965, 28, 1041
965, 31, 1042
966, 13, 1039
966, 44, 1043
967, 13, 1040
967, 32, 1043
967, 46, 1044
968, 13, 1041
968, 31, 1044
968, 41, 1045
969, 34, 1045
969, 40, 1046
970, 33, 1046
970, 42, 1047
971, 13, 1042
971, 28, 1044
971, 32, 1048
972, 10, 1043
972, 46, 1049
973, 10, 1044
973, 32, 1049
973, 41, 1050
974, 10, 1045
974, 31, 1050
974, 40, 1051
975, 10, 1046
975, 34, 1051
975, 42, 1052
976, 10, 1047
976, 33, 1052
977, 10, 1048
977, 28, 1049
977, 51, 1053
978, 22, 1054
978, 43, 1055
979, 20, 1055
979, 44, 1056
980, 11, 1049
980, 21, 1057
980, 41, 1058
980, 51, 1059
981, 11, 1050
981, 32, 1058
981, 40, 1060
982, 32, 1054
982, 43, 1061
983, 31, 1061
983, 44, 1062
984, 22, 1061
984, 32, 1055
984, 44, 1063
985, 22, 1062
985, 31, 1063
985, 46, 1064
986, 20, 1064
986, 41, 1065
987, 11, 1051
987, 21, 1066
987, 31, 1060
987, 42, 1067
988, 11, 1052
988, 34, 1067
989, 34, 1062
989, 46, 1068
990, 33, 1068
990, 41, 1069
991, 22, 1068
991, 34, 1064
991, 41, 1070
992, 22, 1069
992, 33, 1070
992, 40, 1071
993, 20, 1071
993, 42, 1072
994, 18, 1072
995, 11, 1053
995, 28, 1059
995, 50, 1073
996, 13, 1074
996, 26, 1048
996, 51, 1075
997, 10, 1075
997, 26, 1053
997, 50, 1076
998, 11, 1076
998, 26, 1073
998, 53, 1077
999, 24, 1077
999, 52, 12
1000, 24, 1078
1001, 40, 1079
1002, 22, 1079
1002, 42, 1080
1003, 20, 1080
1003, 43, 1081
1004, 43, 1082
1005, 10, 1082
1005, 44, 1083
1006, 11, 1083
1006, 46, 1084
1007, 12, 1084
1007, 51, 1085
1008, 13, 1085
1008, 50, 1086
1009, 34, 1086
1009, 53, 1087
1010, 33, 1087
1010, 52, 13
1011, 10, 1086
1011, 31, 1088
1011, 53, 1089
1012, 10, 1087
1012, 34, 1089
1012, 52, 14
1013, 28, 1091
1013, 32, 1090
1014, 31, 1091
1014, 43, 1092
1015, 10, 1090
1015, 28, 1095
1015, 33, 1094
1016, 10, 1091
1016, 32, 1095
1016, 43, 1096
1017, 10, 1092
1017, 31, 1096
1017, 44, 1097
1018, 10, 1093
1018, 26, 1098
1019, 11, 1094
1019, 28, 1100
1019, 34, 1099
1020, 11, 1095
1020, 21, 1101
1020, 33, 1100
1020, 43, 1102
1021, 11, 1096
1021, 32, 1102
1021, 44, 1103
1022, 20, 1104
1022, 43, 1105
1023, 11, 1097
1023, 31, 1103
1023, 46, 1106
1024, 11, 1098
1024, 28, 1106
1024, 31, 1107
1025, 26, 1090
1026, 11, 1109
1026, 26, 1099
1027, 24, 1108
1027, 51, 1110
1028, 46, 1111
1029, 34, 1111
1029, 51, 1112
1030, 23, 1110
1030, 33, 1112
1030, 50, 1113
1031, 22, 1111
1031, 51, 1114
1032, 22, 1112
1032, 34, 1114
1032, 50, 1115
1033, 22, 1113
1033, 33, 1115
1033, 53, 1116
1034, 20, 1116
1034, 52, 15
1035, 20, 1114
1035, 50, 1117
1036, 11, 1088
1036, 32, 1118
1036, 53, 1119
1037, 18, 1117
1037, 53, 1120
1038, 11, 1089
1038, 21, 1120
1038, 31, 1119
1038, 52, 16
1039, 12, 1102
1039, 44, 1121
1040, 12, 1103
1040, 32, 1121
1040, 46, 1122
1041, 12, 1106
1041, 31, 1122
1041, 41, 1123
1042, 12, 1107
1042, 28, 1122
1042, 32, 1124
1043, 13, 1121
1043, 46, 1125
1044, 13, 1122
1044, 32, 1125
1044, 41, 1126
1045, 13, 1123
1045, 31, 1126
1045, 40, 1127
1046, 34, 1127
1046, 42, 1128
1047, 33, 1128
1048, 13, 1124
1048, 28, 1125
1048, 51, 1129
1049, 10, 1125
1049, 41, 1130
1049, 51, 1131
1050, 10, 1126
1050, 32, 1130
1050, 40, 1132
1051, 10, 1127
1051, 31, 1132
1051, 42, 1133
1052, 10, 1128
1052, 34, 1133
1053, 10, 1129
1053, 28, 1131
1053, 50, 1134
1054, 43, 1135
1055, 22, 1135
1055, 44, 1136
1056, 20, 1136
1056, 46, 1137
1057, 18, 1137
1057, 51, 1138
1058, 11, 1130
1058, 40, 1139
1059, 11, 1131
1059, 21, 1138
1059, 50, 1140
1060, 11, 1132
1060, 32, 1139
1060, 42, 1141
1061, 32, 1135
1061, 44, 1142
1062, 31, 1142
1062, 46, 1143
1063, 22, 1142
1063, 32, 1136
1063, 46, 1144
1064, 22, 1143
1064, 31, 1144
1064, 41, 1145
1065, 20, 1145
1065, 40, 1146
1066, 18, 1146
1066, 42, 1147
1067, 11, 1133
1067, 21, 1147
1067, 31, 1141
1068, 34, 1143
1068, 41, 1148
1069, 33, 1148
1069, 40, 1149
1070, 22, 1148
1070, 34, 1145
1070, 40, 1150
1071, 22, 1149
1071, 33, 1150
1071, 42, 1151
1072, 20, 1151
1073, 11, 1134
1073, 28, 1140
1073, 53, 1152
1074, 12, 1108
1074, 26, 1124
1074, 51, 1153
1075, 13, 1153
1075, 26, 1129
1075, 50, 1154
1076, 10, 1154
1076, 26, 1134
1076, 53, 1155
1077, 11, 1155
1077, 26, 1152
1077, 52, 17
1078, 11, 1156
1078, 26, 1157
1079, 42, 1158
1080, 22, 1158
1080, 43, 1159
1081, 20, 1159
1081, 44, 1160
1082, 44, 1161
1083, 10, 1161
1083, 46, 1162
1084, 11, 1162
1084, 21, 1163
1084, 51, 1164
1085, 12, 1164
1085, 50, 1165
1086, 13, 1165
1086, 31, 1166
1086, 53, 1167
1087, 34, 1167
1087, 52, 18
1088, 10, 1166
1088, 32, 1168
1088, 53, 1169
1089, 10, 1167
1089, 31, 1169
1089, 52, 19
1090, 28, 1171
1090, 33, 1170
1091, 32, 1171
1091, 43, 1172
1092, 31, 1172
1092, 44, 1173
1093, 26, 1174
1094, 10, 1170
1094, 28, 1176
1094, 34, 1175
1095, 10, 1171
1095, 33, 1176
1095, 43, 1177
1096, 10, 1172
1096, 32, 1177
1096, 44, 1178
1097, 10, 1173
1097, 31, 1178
1097, 46, 1179
1098, 10, 1174
1098, 28, 1179
1098, 31, 1180
1099, 11, 1175
1099, 28, 1181
1100, 11, 1176
1100, 34, 1181
1100, 43, 1182
1101, 18, 1183
1102, 11, 1177
1102, 33, 1182
1102, 44, 1184
1103, 11, 1178
1103, 32, 1184
1103, 46, 1185
1104, 22, 1186
1104, 31, 1187
1104, 43, 1188
1105, 20, 1188
1105, 44, 1189
1106, 11, 1179
1106, 21, 1190
1106, 31, 1185
1106, 41, 1191
1107, 11, 1180
1107, 28, 1185
1107, 32, 1192
1108, 11, 1193
1108, 26, 1192
1108, 51, 1194
1109, 10, 1195
1109, 26, 1175
1110, 24, 1194
1110, 50, 1197
1111, 23, 1196
1111, 51, 1198
1112, 34, 1198
1112, 50, 1199
1113, 23, 1197
1113, 33, 1199
1113, 53, 1200
1114, 22, 1198
1114, 50, 1201
1115, 22, 1199
1115, 34, 1201
1115, 53, 1202
1116, 22, 1200
1116, 33, 1202
1116, 52, 20
1117, 20, 1201
1117, 53, 1203
1118, 11, 1168
1118, 21, 1204
1118, 53, 1205
1119, 11, 1169
1119, 32, 1205
1119, 52, 22
1120, 18, 1203
1120, 52, 21
1121, 12, 1184
1121, 46, 1206
1122, 12, 1185
1122, 32, 1206
1122, 41, 1207
1123, 12, 1191
1123, 31, 1207
1123, 40, 1208
1124, 12, 1192
1124, 28, 1206
1124, 51, 1209
1125, 13, 1206
1125, 41, 1210
1125, 51, 1211
1126, 13, 1207
1126, 32, 1210
1126, 40, 1212
1127, 13, 1208
1127, 31, 1212
1127, 42, 1213
1128, 34, 1213
1129, 13, 1209
1129, 28, 1211
1129, 50, 1214
1130, 10, 1210
1130, 40, 1215
1131, 10, 1211
1131, 50, 1216
1132, 10, 1212
1132, 32, 1215
1132, 42, 1217
1133, 10, 1213
1133, 31, 1217
1134, 10, 1214
1134, 28, 1216
1134, 53, 1218
1135, 44, 1219
1136, 22, 1219
1136, 46, 1220
1137, 20, 1220
1137, 41, 1221
1137, 51, 1222
1138, 18, 1222
1138, 50, 1223
1139, 11, 1215
1139, 21, 1224
1139, 42, 1225
1140, 11, 1216
1140, 21, 1223
1140, 41, 1226
1140, 53, 1227
1141, 11, 1217
1141, 32, 1225
1142, 32, 1219
1142, 46, 1228
1143, 31, 1228
1143, 41, 1229
1144, 22, 1228
1144, 32, 1220
1144, 41, 1230
1145, 22, 1229
1145, 31, 1230
1145, 40, 1231
1146, 20, 1231
1146, 42, 1232
1147, 18, 1232
1148, 34, 1229
1148, 40, 1233
1149, 33, 1233
1149, 42, 1234
1150, 22, 1233
1150, 34, 1231
1150, 42, 1235
1151, 22, 1234
1151, 33, 1235
1152, 11, 1218
1152, 28, 1227
1152, 52, 24
1153, 12, 1194
1153, 26, 1209
1153, 50, 1236
1154, 13, 1236
1154, 26, 1214
1154, 53, 1237
1155, 10, 1237
1155, 26, 1218
1155, 52, 23
1156, 10, 1238
1156, 26, 1239
1157, 11, 1239
1157, 28, 1240
1158, 23, 1241
1158, 43, 1242
1159, 22, 1242
1159, 44, 1243
1160, 20, 1243
1160, 46, 1244
1161, 46, 1245
1162, 10, 1245
1162, 51, 1246
1163, 18, 1244
1163, 51, 1247
1164, 11, 1246
1164, 21, 1247
1164, 50, 1248
1165, 12, 1248
1165, 31, 1249
1165, 53, 1250
1166, 13, 1249
1166, 32, 1251
1166, 53, 1252
1167, 13, 1250
1167, 31, 1252
1167, 52, 25
1168, 10, 1251
1168, 53, 1253
1169, 10, 1252
1169, 32, 1253
1169, 52, 26
1170, 28, 1255
1170, 34, 1254
1171, 33, 1255
1171, 43, 1256
1172, 32, 1256
1172, 44, 1257
1173, 31, 1257
1173, 46, 1258
1174, 28, 1258
1174, 31, 1259
1175, 10, 1254
1175, 28, 1260
1176, 10, 1255
1176, 34, 1260
1176, 43, 1261
1177, 10, 1256
1177, 33, 1261
1177, 44, 1262
1178, 10, 1257
1178, 32, 1262
1178, 46, 1263
1179, 10, 1258
1179, 31, 1263
1179, 41, 1264
1180, 10, 1259
1180, 28, 1263
1180, 32, 1265
1181, 11, 1260
1181, 21, 1266
1181, 43, 1267
1182, 11, 1261
1182, 34, 1267
1182, 44, 1268
1183, 20, 1269
1183, 43, 1270
1184, 11, 1262
1184, 33, 1268
1184, 46, 1271
1185, 11, 1263
1185, 32, 1271
1185, 41, 1272
1186, 31, 1273
1186, 43, 1274
1187, 22, 1273
1187, 32, 1269
1187, 43, 1275
1188, 22, 1274
1188, 31, 1275
1188, 44, 1276
1189, 20, 1276
1189, 46, 1277
1190, 18, 1277
1191, 11, 1264
1191, 31, 1272
1191, 40, 1278
1192, 11, 1265
1192, 28, 1271
1192, 33, 1279
1192, 51, 1280
1193, 10, 1281
1193, 26, 1265
1193, 51, 1282
1194, 11, 1282
1194, 26, 1280
1194, 50, 1283
1195, 13, 1284
1195, 26, 1254
1196, 24, 1285
1196, 51, 1286
1197, 24, 1283
1197, 53, 1287
1198, 23, 1286
1198, 50, 1288
1199, 34, 1288
1199, 53, 1289
1200, 23, 1287
1200, 33, 1289
1200, 52, 27
1201, 22, 1288
1201, 31, 1290
1201, 53, 1291
1202, 22, 1289
1202, 34, 1291
1202, 52, 28
1203, 20, 1291
1203, 52, 29
1204, 18, 1292
1204, 53, 1293
1205, 11, 1253
1205, 21, 1293
1205, 52, 30
1206, 12, 1271
1206, 41, 1294
1206, 51, 1295
1207, 12, 1272
1207, 32, 1294
1207, 40, 1296
1208, 12, 1278
1208, 31, 1296
1208, 42, 1297
1209, 12, 1280
1209, 28, 1295
1209, 50, 1298
1210, 13, 1294
1210, 40, 1299
1211, 13, 1295
1211, 50, 1300
1212, 13, 1296
1212, 32, 1299
1212, 42, 1301
1213, 13, 1297
1213, 31, 1301
1214, 13, 1298
1214, 28, 1300
1214, 53, 1302
1215, 10, 1299
1215, 42, 1303
1216, 10, 1300
1216, 41, 1304
1216, 53, 1305
1217, 10, 1301
1217, 32, 1303
1218, 10, 1302
1218, 28, 1305
1218, 52, 32
1219, 46, 1306
1220, 22, 1306
1220, 41, 1307
1220, 51, 1308
1221, 20, 1307
1221, 40, 1309
1222, 20, 1308
1222, 50, 1310
1223, 18, 1310
1223, 53, 1311
1224, 18, 1309
1224, 42, 1312
1225, 11, 1303
1225, 21, 1312
1225, 51, 1313
1226, 11, 1304
1226, 40, 1314
1227, 11, 1305
1227, 21, 1311
1227, 52, 33
1228, 32, 1306
1228, 41, 1315
1229, 31, 1315
1229, 40, 1316
1230, 22, 1315
1230, 32, 1307
1230, 40, 1317
1231, 22, 1316
1231, 31, 1317
1231, 42, 1318
1232, 20, 1318
1233, 34, 1316
1233, 42, 1320
1234, 23, 1319
1234, 33, 1320
1235, 22, 1320
1235, 34, 1318
1236, 12, 1283
1236, 26, 1298
1236, 53, 1321
1237, 13, 1321
1237, 26, 1302
1237, 52, 31
1238, 13, 1322
1238, 26, 1323
1239, 10, 1323
1239, 28, 1324
1240, 11, 1324
1241, 24, 1325
1242, 44, 1326
1243, 22, 1326
1243, 46, 1327
1244, 20, 1327
1244, 51, 1328
1245, 51, 1329
1246, 10, 1329
1246, 50, 1330
1247, 18, 1328
1247, 50, 1332
1248, 11, 1330
1248, 21, 1332
1248, 31, 1331
1248, 53, 1333
1249, 12, 1331
1249, 32, 1334
1249, 53, 1335
1250, 12, 1333
1250, 31, 1335
1250, 52, 34
1251, 13, 1334
1251, 53, 1336
1252, 13, 1335
1252, 32, 1336
1252, 52, 35
1253, 10, 1336
1253, 52, 36
1254, 13, 1337
1254, 28, 1338
1255, 34, 1338
1255, 43, 1339
1256, 33, 1339
1256, 44, 1340
1257, 32, 1340
1257, 46, 1341
1258, 31, 1341
1258, 41, 1342
1259, 28, 1341
1259, 32, 1343
1260, 10, 1338
1260, 43, 1344
1261, 10, 1339
1261, 34, 1344
1261, 44, 1345
1262, 10, 1340
1262, 33, 1345
1262, 46, 1346
1263, 10, 1341
1263, 32, 1346
1263, 41, 1347
1264, 10, 1342
1264, 31, 1347
1264, 40, 1348
1265, 10, 1343
1265, 28, 1346
1265, 33, 1349
1265, 51, 1350
1266, 18, 1351
1267, 11, 1344
1267, 44, 1352
1268, 11, 1345
1268, 34, 1352
1268, 46, 1353
1269, 22, 1354
1269, 33, 1355
1269, 43, 1356
1270, 20, 1356
1270, 44, 1357
1271, 11, 1346
1271, 21, 1358
1271, 33, 1353
1271, 41, 1359
1271, 51, 1360
1272, 11, 1347
1272, 32, 1359
1272, 40, 1361
1273, 32, 1354
1273, 43, 1362
1274, 31, 1362
1274, 44, 1363
1275, 22, 1362
1275, 32, 1356
1275, 44, 1364
1276, 22, 1363
1276, 31, 1364
1276, 46, 1365
1277, 20, 1365
1277, 41, 1366
1278, 11, 1348
1278, 21, 1367
1278, 31, 1361
1278, 42, 1368
1279, 11, 1349
1279, 28, 1353
1279, 34, 1369
1279, 51, 1370
1280, 11, 1350
1280, 28, 1360
1280, 33, 1370
1280, 50, 1371
1281, 26, 1343
1281, 51, 1372
1282, 10, 1372
1282, 26, 1350
1282, 50, 1373
1283, 11, 1373
1283, 26, 1371
1283, 53, 1374
1284, 12, 1325
1284, 26, 1337
1285, 11, 1375
1285, 26, 1369
1285, 51, 1376
1286, 24, 1376
1286, 50, 1377
1287, 24, 1374
1287, 52, 37
1288, 23, 1377
1288, 31, 1378
1288, 53, 1379
1289, 34, 1379
1289, 52, 38
1290, 22, 1378
1290, 32, 1380
1290, 53, 1381
1291, 22, 1379
1291, 31, 1381
1291, 52, 39
1292, 20, 1380
1292, 53, 1382
1293, 18, 1382
1293, 52, 40
1294, 12, 1359
1294, 40, 1383
1295, 12, 1360
1295, 50, 1384
1296, 12, 1361
1296, 32, 1383
1296, 42, 1385
1297, 12, 1368
1297, 31, 1385
1298, 12, 1371
1298, 28, 1384
1298, 53, 1386
1299, 13, 1383
1299, 42, 1387
1300, 13, 1384
1300, 41, 1388
1300, 53, 1389
1301, 13, 1385
1301, 32, 1387
1302, 13, 1386
1302, 28, 1389
1302, 52, 42
1303, 10, 1387
1303, 51, 1390
1304, 10, 1388
1304, 40, 1391
1305, 10, 1389
1305, 52, 43
1306, 41, 1392
1306, 51, 1393
1307, 22, 1392
1307, 40, 1394
1308, 22, 1393
1308, 50, 1395
1309, 20, 1394
1309, 42, 1396
1310, 20, 1395
1310, 41, 1397
1310, 53, 1398
1311, 18, 1398
1311, 52, 44
1312, 18, 1396
1312, 51, 1399
1313, 11, 1390
1313, 21, 1399
1313, 50, 1400
1314, 11, 1391
1314, 21, 1401
1314, 42, 1400
1315, 32, 1392
1315, 40, 1402
1316, 31, 1402
1316, 42, 1403
1317, 22, 1402
1317, 32, 1394
1317, 42, 1404
1318, 22, 1403
1318, 31, 1404
1319, 24, 1405
1320, 34, 1403
1321, 12, 1374
1321, 26, 1386
1321, 52, 41
1322, 12, 1405
1322, 26, 1406
1323, 13, 1406
1323, 28, 1407
1324, 10, 1407
1325, 11, 1408
1325, 26, 1409
1326, 46, 1410
1327, 22, 1410
1327, 51, 1411
1328, 20, 1411
1328, 50, 1412
1329, 50, 1413
1330, 10, 1413
1330, 31, 1414
1330, 53, 1415
1331, 11, 1414
1331, 32, 1416
1331, 53, 1417
1332, 18, 1412
1332, 53, 1418
1333, 11, 1415
1333, 21, 1418
1333, 31, 1417
1333, 52, 46
1334, 12, 1416
1334, 53, 1419
1335, 12, 1417
1335, 32, 1419
1335, 52, 47
1336, 13, 1419
1336, 52, 48
1337, 12, 1409
1337, 28, 1420
1338, 13, 1420
1338, 43, 1421
1339, 34, 1421
1339, 44, 1422
1340, 33, 1422
1340, 46, 1423
1341, 32, 1423
1341, 41, 1424
1342, 31, 1424
1342, 40, 1425
1343, 28, 1423
1343, 33, 1426
1343, 51, 1427
1344, 10, 1421
1344, 44, 1428
1345, 10, 1422
1345, 34, 1428
1345, 46, 1429
1346, 10, 1423
1346, 33, 1429
1346, 41, 1430
1346, 51, 1431
1347, 10, 1424
1347, 32, 1430
1347, 40, 1432
1348, 10, 1425
1348, 31, 1432
1348, 42, 1433
1349, 10, 1426
1349, 28, 1429
1349, 34, 1434
1349, 51, 1435
1350, 10, 1427
1350, 28, 1431
1350, 33, 1435
1350, 50, 1436
1351, 20, 1437
1351, 43, 1438
1352, 11, 1428
1352, 46, 1439
1353, 11, 1429
1353, 34, 1439
1353, 41, 1440
1353, 51, 1441
1354, 33, 1442
1354, 43, 1443
1355, 22, 1442
1355, 34, 1437
1355, 43, 1444
1356, 22, 1443
1356, 33, 1444
1356, 44, 1445
1357, 20, 1445
1357, 46, 1446
1358, 18, 1446
1358, 51, 1447
1359, 11, 1430
1359, 33, 1440
1359, 40, 1448
1360, 11, 1431
1360, 21, 1447
1360, 33, 1441
1360, 50, 1449
1361, 11, 1432
1361, 32, 1448
1361, 42, 1450
1362, 32, 1443
1362, 44, 1451
1363, 31, 1451
1363, 46, 1452
1364, 22, 1451
1364, 32, 1445
1364, 46, 1453
1365, 22, 1452
1365, 31, 1453
1365, 41, 1454
1366, 20, 1454
1366, 40, 1455
1367, 18, 1455
1367, 42, 1456
1368, 11, 1433
1368, 21, 1456
1368, 31, 1450
1369, 11, 1434
1369, 28, 1439
1369, 51, 1457
1370, 11, 1435
1370, 28, 1441
1370, 34, 1457
1370, 50, 1458
1371, 11, 1436
1371, 28, 1449
1371, 33, 1458
1371, 53, 1459
1372, 26, 1427
1372, 50, 1460
1373, 10, 1460
1373, 26, 1436
1373, 53, 1461
1374, 11, 1461
1374, 26, 1459
1374, 52, 49
1375, 10, 1462
1375, 26, 1434
1375, 51, 1463
1376, 11, 1463
1376, 26, 1457
1376, 50, 1464
1377, 24, 1464
1377, 53, 1465
1378, 32, 1466
1378, 53, 1467
1379, 23, 1465
1379, 31, 1467
1379, 52, 50
1380, 22, 1466
1380, 53, 1468
1381, 22, 1467
1381, 32, 1468
1381, 52, 51
1382, 20, 1468
1382, 52, 52
1383, 12, 1448
1383, 42, 1469
1384, 12, 1449
1384, 41, 1470
1384, 53, 1471
1385, 12, 1450
1385, 32, 1469
1386, 12, 1459
1386, 28, 1471
1386, 52, 53
1387, 13, 1469
1387, 51, 1472
1388, 13, 1470
1388, 40, 1473
1389, 13, 1471
1389, 52, 54
1390, 10, 1472
1390, 50, 1474
1391, 10, 1473
1391, 42, 1474
1392, 40, 1475
1393, 50, 1476
1394, 22, 1475
1394, 42, 1477
1395, 22, 1476
1395, 41, 1478
1395, 53, 1479
1396, 20, 1477
1396, 51, 1480
1397, 20, 1478
1397, 40, 1481
1398, 20, 1479
1398, 52, 56
1399, 18, 1480
1399, 50, 1482
1400, 11, 1474
1400, 21, 1482
1400, 43, 1483
1400, 53, 1484
1401, 18, 1481
1401, 42, 1482
1402, 32, 1475
1402, 42, 1486
1403, 23, 1485
1403, 31, 1486
1404, 22, 1486
1404, 32, 1477
1405, 11, 1487
1405, 26, 1488
1406, 12, 1488
1406, 28, 1489
1407, 13, 1489
1408, 10, 1490
1408, 26, 1491
1409, 11, 1491
1409, 28, 1492
1410, 23, 1493
1410, 51, 1494
1411, 22, 1494
1411, 50, 1495
1412, 20, 1495
1412, 53, 1496
1413, 31, 1497
1413, 53, 1498
1414, 10, 1497
1414, 32, 1499
